"neighborhood","borough","lat","long","scores"
"Charleston-Richmond Valley-Tottenville","Staten Island",40.505,-74.255,0.386
"Charleston-Richmond Valley-Tottenville","Staten Island",40.5,-74.25,0.926
"Charleston-Richmond Valley-Tottenville","Staten Island",40.505,-74.25,0.926
"Charleston-Richmond Valley-Tottenville","Staten Island",40.51,-74.25,0.4935
"Charleston-Richmond Valley-Tottenville","Staten Island",40.515,-74.25,0.247
"Charleston-Richmond Valley-Tottenville","Staten Island",40.5,-74.245,0.985
"Charleston-Richmond Valley-Tottenville","Staten Island",40.505,-74.245,0.984
"Charleston-Richmond Valley-Tottenville","Staten Island",40.51,-74.245,0.777
"Charleston-Richmond Valley-Tottenville","Staten Island",40.515,-74.245,0.645
"Charleston-Richmond Valley-Tottenville","Staten Island",40.5,-74.24,0.9855
"Charleston-Richmond Valley-Tottenville","Staten Island",40.505,-74.24,0.953
"Charleston-Richmond Valley-Tottenville","Staten Island",40.51,-74.24,0.70875
"Charleston-Richmond Valley-Tottenville","Staten Island",40.515,-74.24,0.6955
"Charleston-Richmond Valley-Tottenville","Staten Island",40.525,-74.24,0.83
"Charleston-Richmond Valley-Tottenville","Staten Island",40.53,-74.24,0.83
"Charleston-Richmond Valley-Tottenville","Staten Island",40.535,-74.24,0.8285
"Charleston-Richmond Valley-Tottenville","Staten Island",40.54,-74.24,0.849
"Charleston-Richmond Valley-Tottenville","Staten Island",40.545,-74.24,0.981
"Charleston-Richmond Valley-Tottenville","Staten Island",40.505,-74.235,0.994
"Charleston-Richmond Valley-Tottenville","Staten Island",40.51,-74.235,0.91
"Charleston-Richmond Valley-Tottenville","Staten Island",40.515,-74.235,0.79
"Charleston-Richmond Valley-Tottenville","Staten Island",40.52,-74.235,0.987
"Charleston-Richmond Valley-Tottenville","Staten Island",40.525,-74.235,0.991
"Charleston-Richmond Valley-Tottenville","Staten Island",40.53,-74.235,0.991
"Charleston-Richmond Valley-Tottenville","Staten Island",40.535,-74.235,0.9845
"Charleston-Richmond Valley-Tottenville","Staten Island",40.54,-74.235,0.994
"Charleston-Richmond Valley-Tottenville","Staten Island",40.55,-74.235,0.897
"Charleston-Richmond Valley-Tottenville","Staten Island",40.505,-74.23,0.907
"Charleston-Richmond Valley-Tottenville","Staten Island",40.51,-74.23,0.8345
"Charleston-Richmond Valley-Tottenville","Staten Island",40.515,-74.23,0.419
"Charleston-Richmond Valley-Tottenville","Staten Island",40.52,-74.23,0.9425
"Charleston-Richmond Valley-Tottenville","Staten Island",40.525,-74.23,0.987
"Charleston-Richmond Valley-Tottenville","Staten Island",40.53,-74.23,0.987
"Charleston-Richmond Valley-Tottenville","Staten Island",40.535,-74.23,0.979666666666667
"Charleston-Richmond Valley-Tottenville","Staten Island",40.54,-74.23,0.987333333333333
"Charleston-Richmond Valley-Tottenville","Staten Island",40.545,-74.23,0.978
"Charleston-Richmond Valley-Tottenville","Staten Island",40.55,-74.23,0.842
"Charleston-Richmond Valley-Tottenville","Staten Island",40.555,-74.23,0.937
"Charleston-Richmond Valley-Tottenville","Staten Island",40.505,-74.225,0.908
"Charleston-Richmond Valley-Tottenville","Staten Island",40.51,-74.225,0.8355
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.515,-74.225,0.503
"Charleston-Richmond Valley-Tottenville","Staten Island",40.52,-74.225,0.994
"Charleston-Richmond Valley-Tottenville","Staten Island",40.525,-74.225,1
"Charleston-Richmond Valley-Tottenville","Staten Island",40.53,-74.225,1
"Charleston-Richmond Valley-Tottenville","Staten Island",40.535,-74.225,0.9925
"Charleston-Richmond Valley-Tottenville","Staten Island",40.54,-74.225,1
"Charleston-Richmond Valley-Tottenville","Staten Island",40.55,-74.225,0.794
"Charleston-Richmond Valley-Tottenville","Staten Island",40.555,-74.225,0.941
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.505,-74.22,0.91
"Charleston-Richmond Valley-Tottenville","Staten Island",40.52,-74.22,0.998
"Charleston-Richmond Valley-Tottenville","Staten Island",40.525,-74.22,1
"Charleston-Richmond Valley-Tottenville","Staten Island",40.53,-74.22,1
"Charleston-Richmond Valley-Tottenville","Staten Island",40.535,-74.22,0.9925
"Charleston-Richmond Valley-Tottenville","Staten Island",40.54,-74.22,1
"Charleston-Richmond Valley-Tottenville","Staten Island",40.545,-74.22,0.986
"Rossville-Woodrow","Staten Island",40.55,-74.22,0.8475
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.515,-74.215,0.798
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.52,-74.215,0.997
"Rossville-Woodrow","Staten Island",40.525,-74.215,1
"Rossville-Woodrow","Staten Island",40.53,-74.215,1
"Rossville-Woodrow","Staten Island",40.535,-74.215,0.9925
"Rossville-Woodrow","Staten Island",40.54,-74.215,1
"Rossville-Woodrow","Staten Island",40.545,-74.215,0.993
"Rossville-Woodrow","Staten Island",40.55,-74.215,0.8475
"Rossville-Woodrow","Staten Island",40.555,-74.215,0.941
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.515,-74.21,0.798
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.52,-74.21,0.997
"Rossville-Woodrow","Staten Island",40.525,-74.21,1
"Rossville-Woodrow","Staten Island",40.53,-74.21,1
"Rossville-Woodrow","Staten Island",40.535,-74.21,0.9925
"Rossville-Woodrow","Staten Island",40.54,-74.21,1
"Rossville-Woodrow","Staten Island",40.545,-74.21,0.993
"Rossville-Woodrow","Staten Island",40.55,-74.21,0.8475
"Rossville-Woodrow","Staten Island",40.555,-74.21,0.941
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.515,-74.205,0.798
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.52,-74.205,0.998
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.525,-74.205,1
"Rossville-Woodrow","Staten Island",40.53,-74.205,1
"Rossville-Woodrow","Staten Island",40.535,-74.205,0.9925
"Rossville-Woodrow","Staten Island",40.54,-74.205,1
"Rossville-Woodrow","Staten Island",40.545,-74.205,0.991
"Rossville-Woodrow","Staten Island",40.55,-74.205,0.735
"New Springville-Bloomfield-Travis","Staten Island",40.56,-74.205,0.894
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.515,-74.2,0.796
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.52,-74.2,0.995
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.525,-74.2,0.997
"Rossville-Woodrow","Staten Island",40.53,-74.2,0.997
"Rossville-Woodrow","Staten Island",40.535,-74.2,0.987
"Rossville-Woodrow","Staten Island",40.54,-74.2,0.99
"Rossville-Woodrow","Staten Island",40.545,-74.2,0.97
"Arden Heights","Staten Island",40.55,-74.2,0.7225
"Arden Heights","Staten Island",40.555,-74.2,0.931
"New Springville-Bloomfield-Travis","Staten Island",40.56,-74.2,0.931
"New Springville-Bloomfield-Travis","Staten Island",40.575,-74.2,0.378
"New Springville-Bloomfield-Travis","Staten Island",40.585,-74.2,0.521
"New Springville-Bloomfield-Travis","Staten Island",40.59,-74.2,0.177
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.515,-74.195,0.816
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.52,-74.195,0.994
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.525,-74.195,0.996
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.53,-74.195,0.996
"Rossville-Woodrow","Staten Island",40.535,-74.195,0.982
"Arden Heights","Staten Island",40.54,-74.195,0.986
"Arden Heights","Staten Island",40.545,-74.195,0.948
"Arden Heights","Staten Island",40.55,-74.195,0.599
"Arden Heights","Staten Island",40.555,-74.195,0.845
"Arden Heights","Staten Island",40.56,-74.195,0.8275
"New Springville-Bloomfield-Travis","Staten Island",40.58,-74.195,0.403
"New Springville-Bloomfield-Travis","Staten Island",40.585,-74.195,0.517
"New Springville-Bloomfield-Travis","Staten Island",40.59,-74.195,0.175
"New Springville-Bloomfield-Travis","Staten Island",40.595,-74.195,0.97
"New Springville-Bloomfield-Travis","Staten Island",40.6,-74.195,0.978
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.195,0.9565
"New Springville-Bloomfield-Travis","Staten Island",40.615,-74.195,0.933
"New Springville-Bloomfield-Travis","Staten Island",40.63,-74.195,0.628
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.52,-74.19,0.998
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.525,-74.19,1
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.53,-74.19,1
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.535,-74.19,0.9895
"Arden Heights","Staten Island",40.54,-74.19,1
"Arden Heights","Staten Island",40.545,-74.19,0.981
"Arden Heights","Staten Island",40.55,-74.19,0.921
"Arden Heights","Staten Island",40.555,-74.19,0.9925
"Arden Heights","Staten Island",40.56,-74.19,0.9505
"New Springville-Bloomfield-Travis","Staten Island",40.565,-74.19,0.6525
"New Springville-Bloomfield-Travis","Staten Island",40.57,-74.19,0.51
"New Springville-Bloomfield-Travis","Staten Island",40.585,-74.19,0.527
"New Springville-Bloomfield-Travis","Staten Island",40.59,-74.19,0.263
"New Springville-Bloomfield-Travis","Staten Island",40.595,-74.19,0.974333333333333
"New Springville-Bloomfield-Travis","Staten Island",40.6,-74.19,0.985
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.19,0.978
"New Springville-Bloomfield-Travis","Staten Island",40.61,-74.19,0.9485
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.52,-74.185,0.998
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.525,-74.185,1
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.53,-74.185,1
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.535,-74.185,0.9895
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.54,-74.185,1
"Arden Heights","Staten Island",40.545,-74.185,0.9425
"Arden Heights","Staten Island",40.55,-74.185,0.981
"Arden Heights","Staten Island",40.555,-74.185,1
"Arden Heights","Staten Island",40.56,-74.185,0.9735
"New Springville-Bloomfield-Travis","Staten Island",40.565,-74.185,0.597
"New Springville-Bloomfield-Travis","Staten Island",40.59,-74.185,0.263
"New Springville-Bloomfield-Travis","Staten Island",40.595,-74.185,0.975
"New Springville-Bloomfield-Travis","Staten Island",40.6,-74.185,0.985
"New Springville-Bloomfield-Travis","Staten Island",40.61,-74.185,0.942
"New Springville-Bloomfield-Travis","Staten Island",40.615,-74.185,0.931
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.63,-74.185,0.607
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.635,-74.185,0.648
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.525,-74.18,1
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.53,-74.18,1
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.535,-74.18,0.9755
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.54,-74.18,1
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.545,-74.18,0.9295
"Arden Heights","Staten Island",40.55,-74.18,0.981
"Arden Heights","Staten Island",40.555,-74.18,1
"Arden Heights","Staten Island",40.56,-74.18,0.9735
"New Springville-Bloomfield-Travis","Staten Island",40.565,-74.18,0.666
"New Springville-Bloomfield-Travis","Staten Island",40.595,-74.18,0.975
"New Springville-Bloomfield-Travis","Staten Island",40.6,-74.18,0.985
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.18,0.947
"New Springville-Bloomfield-Travis","Staten Island",40.61,-74.18,0.942
"New Springville-Bloomfield-Travis","Staten Island",40.615,-74.18,0.935
"New Springville-Bloomfield-Travis","Staten Island",40.625,-74.18,0.907
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.63,-74.18,0.58
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.635,-74.18,0.631
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.64,-74.18,0.617
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.525,-74.175,0.924
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.53,-74.175,0.924
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.535,-74.175,0.83575
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.54,-74.175,0.83
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.545,-74.175,0.645
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.55,-74.175,0.7305
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.555,-74.175,0.9585
"Arden Heights","Staten Island",40.56,-74.175,0.927
"New Springville-Bloomfield-Travis","Staten Island",40.565,-74.175,0.666
"New Springville-Bloomfield-Travis","Staten Island",40.58,-74.175,0.391
"New Springville-Bloomfield-Travis","Staten Island",40.595,-74.175,0.966
"New Springville-Bloomfield-Travis","Staten Island",40.6,-74.175,0.983
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.175,0.9605
"New Springville-Bloomfield-Travis","Staten Island",40.61,-74.175,0.949333333333333
"New Springville-Bloomfield-Travis","Staten Island",40.615,-74.175,0.933
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.625,-74.175,0.903
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.63,-74.175,0.60375
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.635,-74.175,0.636
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.64,-74.175,0.717
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.645,-74.175,0.712
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.525,-74.17,0.995
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.53,-74.17,0.995
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.535,-74.17,0.9395
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.54,-74.17,0.996
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.545,-74.17,0.961
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.55,-74.17,0.976
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.555,-74.17,1
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.56,-74.17,0.772
"New Springville-Bloomfield-Travis","Staten Island",40.575,-74.17,0.334
"New Springville-Bloomfield-Travis","Staten Island",40.59,-74.17,0.152
"New Springville-Bloomfield-Travis","Staten Island",40.595,-74.17,0.976
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.17,0.9625
"New Springville-Bloomfield-Travis","Staten Island",40.61,-74.17,0.9475
"New Springville-Bloomfield-Travis","Staten Island",40.615,-74.17,0.933
"New Springville-Bloomfield-Travis","Staten Island",40.62,-74.17,0.9225
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.625,-74.17,0.904
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.63,-74.17,0.5915
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.635,-74.17,0.6245
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.64,-74.17,0.6565
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.53,-74.165,0.9645
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.535,-74.165,0.72275
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.54,-74.165,0.8875
"Great Kills","Staten Island",40.545,-74.165,0.965
"Great Kills","Staten Island",40.55,-74.165,0.992
"Great Kills","Staten Island",40.555,-74.165,0.99575
"Great Kills","Staten Island",40.56,-74.165,0.7215
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.575,-74.165,0.289666666666667
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.58,-74.165,0.329333333333333
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.585,-74.165,0.432
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.59,-74.165,0.29025
"New Springville-Bloomfield-Travis","Staten Island",40.595,-74.165,0.95625
"New Springville-Bloomfield-Travis","Staten Island",40.6,-74.165,0.98
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.165,0.96025
"New Springville-Bloomfield-Travis","Staten Island",40.61,-74.165,0.94475
"New Springville-Bloomfield-Travis","Staten Island",40.615,-74.165,0.93675
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.62,-74.165,0.93725
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.625,-74.165,0.862
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.63,-74.165,0.55
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.635,-74.165,0.588
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.64,-74.165,0.63325
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.53,-74.16,0.956
"Annadale-Huguenot-Prince's Bay-Eltingville","Staten Island",40.535,-74.16,0.8905
"Great Kills","Staten Island",40.54,-74.16,0.998
"Great Kills","Staten Island",40.545,-74.16,0.992
"Great Kills","Staten Island",40.55,-74.16,1
"Great Kills","Staten Island",40.555,-74.16,1
"Great Kills","Staten Island",40.56,-74.16,0.877
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.565,-74.16,0.773
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.58,-74.16,0.5155
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.585,-74.16,0.525
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.59,-74.16,0.3415
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.595,-74.16,0.883
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.16,0.7175
"New Springville-Bloomfield-Travis","Staten Island",40.61,-74.16,0.4955
"New Springville-Bloomfield-Travis","Staten Island",40.615,-74.16,0.571
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.62,-74.16,0.826
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.625,-74.16,0.829
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.63,-74.16,0.654
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.635,-74.16,0.6635
"Great Kills","Staten Island",40.535,-74.155,0.7195
"Great Kills","Staten Island",40.54,-74.155,0.977
"Great Kills","Staten Island",40.545,-74.155,0.983
"Great Kills","Staten Island",40.55,-74.155,0.998
"Great Kills","Staten Island",40.555,-74.155,1
"Great Kills","Staten Island",40.56,-74.155,0.9595
"Great Kills","Staten Island",40.565,-74.155,0.939
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.58,-74.155,0.7945
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.585,-74.155,0.524
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.59,-74.155,0.333
"New Springville-Bloomfield-Travis","Staten Island",40.595,-74.155,0.936
"New Springville-Bloomfield-Travis","Staten Island",40.61,-74.155,0.919
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.615,-74.155,0.963
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.62,-74.155,0.963
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.625,-74.155,0.961
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.63,-74.155,0.904
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.635,-74.155,0.8655
"Great Kills","Staten Island",40.535,-74.15,0.856
"Great Kills","Staten Island",40.54,-74.15,0.973
"Great Kills","Staten Island",40.545,-74.15,0.983
"Great Kills","Staten Island",40.55,-74.15,0.998
"Great Kills","Staten Island",40.555,-74.15,1
"Great Kills","Staten Island",40.56,-74.15,0.99075
"Great Kills","Staten Island",40.565,-74.15,0.958
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.57,-74.15,0.9365
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.575,-74.15,0.627
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.58,-74.15,0.9065
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.585,-74.15,0.7985
"New Springville-Bloomfield-Travis","Staten Island",40.59,-74.15,0.59475
"New Springville-Bloomfield-Travis","Staten Island",40.595,-74.15,0.9495
"New Springville-Bloomfield-Travis","Staten Island",40.6,-74.15,0.979
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.15,0.928
"Port Richmond","Staten Island",40.61,-74.15,0.9465
"Port Richmond","Staten Island",40.615,-74.15,0.99
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.62,-74.15,0.9925
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.625,-74.15,0.991
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.63,-74.15,0.93375
"Mariner's Harbor-Arlington-Port Ivory-Graniteville","Staten Island",40.635,-74.15,0.8975
"Great Kills","Staten Island",40.54,-74.145,0.877
"Great Kills","Staten Island",40.545,-74.145,0.9465
"Great Kills","Staten Island",40.55,-74.145,0.9895
"Great Kills","Staten Island",40.555,-74.145,1
"Great Kills","Staten Island",40.56,-74.145,0.9955
"Great Kills","Staten Island",40.565,-74.145,0.985
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.57,-74.145,0.963
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.575,-74.145,0.627
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.585,-74.145,0.961
"New Springville-Bloomfield-Travis","Staten Island",40.59,-74.145,0.749
"New Springville-Bloomfield-Travis","Staten Island",40.595,-74.145,0.977
"New Springville-Bloomfield-Travis","Staten Island",40.6,-74.145,0.99
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.145,0.9675
"Westerleigh","Staten Island",40.61,-74.145,0.9655
"Westerleigh","Staten Island",40.615,-74.145,0.9925
"Port Richmond","Staten Island",40.62,-74.145,0.991
"Port Richmond","Staten Island",40.625,-74.145,0.986
"Port Richmond","Staten Island",40.63,-74.145,0.9375
"Port Richmond","Staten Island",40.635,-74.145,0.8575
"park-cemetery-etc-Staten Island","Staten Island",40.535,-74.14,0.451
"Great Kills","Staten Island",40.545,-74.14,0.727666666666667
"Great Kills","Staten Island",40.55,-74.14,0.9145
"Great Kills","Staten Island",40.555,-74.14,0.983
"Great Kills","Staten Island",40.56,-74.14,0.989
"Great Kills","Staten Island",40.565,-74.14,0.98
"Oakwood-Oakwood Beach","Staten Island",40.57,-74.14,0.979
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.575,-74.14,0.7875
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.58,-74.14,0.957
"New Springville-Bloomfield-Travis","Staten Island",40.59,-74.14,0.777
"New Springville-Bloomfield-Travis","Staten Island",40.595,-74.14,0.984
"New Springville-Bloomfield-Travis","Staten Island",40.6,-74.14,0.9905
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.14,0.9715
"Westerleigh","Staten Island",40.61,-74.14,0.9855
"Westerleigh","Staten Island",40.615,-74.14,0.99725
"Port Richmond","Staten Island",40.62,-74.14,0.994
"Port Richmond","Staten Island",40.625,-74.14,0.9855
"Port Richmond","Staten Island",40.63,-74.14,0.94875
"Port Richmond","Staten Island",40.635,-74.14,0.79675
"Port Richmond","Staten Island",40.64,-74.14,0.7215
"park-cemetery-etc-Staten Island","Staten Island",40.55,-74.135,1
"Oakwood-Oakwood Beach","Staten Island",40.555,-74.135,1
"Oakwood-Oakwood Beach","Staten Island",40.56,-74.135,1
"Great Kills","Staten Island",40.565,-74.135,0.984
"Oakwood-Oakwood Beach","Staten Island",40.57,-74.135,0.982
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.575,-74.135,0.791
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.58,-74.135,0.931
"New Springville-Bloomfield-Travis","Staten Island",40.595,-74.135,0.982
"New Springville-Bloomfield-Travis","Staten Island",40.6,-74.135,0.9905
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.135,0.9715
"Westerleigh","Staten Island",40.61,-74.135,0.988
"Westerleigh","Staten Island",40.615,-74.135,0.999
"Westerleigh","Staten Island",40.62,-74.135,0.999
"Westerleigh","Staten Island",40.625,-74.135,1
"Port Richmond","Staten Island",40.63,-74.135,0.985
"Port Richmond","Staten Island",40.635,-74.135,0.8625
"Port Richmond","Staten Island",40.64,-74.135,0.7925
"Oakwood-Oakwood Beach","Staten Island",40.555,-74.13,0.999
"Oakwood-Oakwood Beach","Staten Island",40.56,-74.13,0.9895
"Oakwood-Oakwood Beach","Staten Island",40.565,-74.13,0.9525
"Oakwood-Oakwood Beach","Staten Island",40.57,-74.13,0.943
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.575,-74.13,0.7305
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.58,-74.13,0.838
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.585,-74.13,0.337
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.59,-74.13,0.757
"New Springville-Bloomfield-Travis","Staten Island",40.6,-74.13,0.9805
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.13,0.969
"Westerleigh","Staten Island",40.61,-74.13,0.987
"Westerleigh","Staten Island",40.615,-74.13,0.997
"Westerleigh","Staten Island",40.62,-74.13,0.995
"Westerleigh","Staten Island",40.625,-74.13,0.994
"West New Brighton-New Brighton-St. George","Staten Island",40.63,-74.13,0.962
"Port Richmond","Staten Island",40.635,-74.13,0.72
"Port Richmond","Staten Island",40.64,-74.13,0.755
"park-cemetery-etc-Staten Island","Staten Island",40.545,-74.125,0.689
"park-cemetery-etc-Staten Island","Staten Island",40.555,-74.125,0.999
"Oakwood-Oakwood Beach","Staten Island",40.56,-74.125,0.99575
"Oakwood-Oakwood Beach","Staten Island",40.565,-74.125,0.96775
"Oakwood-Oakwood Beach","Staten Island",40.57,-74.125,0.9715
"Oakwood-Oakwood Beach","Staten Island",40.575,-74.125,0.77275
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.58,-74.125,0.8225
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.585,-74.125,0.347
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.59,-74.125,0.8045
"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","Staten Island",40.595,-74.125,0.919
"New Springville-Bloomfield-Travis","Staten Island",40.6,-74.125,0.939
"New Springville-Bloomfield-Travis","Staten Island",40.605,-74.125,0.77075
"Westerleigh","Staten Island",40.61,-74.125,0.9165
"Westerleigh","Staten Island",40.615,-74.125,0.97275
"Westerleigh","Staten Island",40.62,-74.125,0.98275
